ville1,ville2,distance,id_liaison
423,441,4.298229608423939,3306
423,443,11.092961454093418,3307
423,449,13.123353552359385,3308
423,451,13.085455821514365,3309
423,463,5.421855172464697,3310
423,475,13.31498540136009,3311
423,484,10.314721214543987,3312
424,444,9.947296381703186,3313
424,458,13.483990519745108,3314
424,471,13.955913194699086,3315
424,476,11.965697801099324,3316
425,433,3.58372829564805,3317
425,448,8.102004365209735,3318
425,452,12.640719128155801,3319
425,455,6.894377174044781,3320
425,468,10.355615549980481,3321
425,480,3.318292948221585,3322
425,483,5.243852669221835,3323
425,485,3.582335142260606,3324
426,427,13.747720553042598,3325
426,432,8.007518613439595,3326
426,434,9.278366185445842,3327
426,439,14.53790762242419,3328
426,450,12.54404195506816,3329
426,454,10.257284447614705,3330
426,456,14.150183575834223,3331
426,458,4.0523278825594,3332
426,462,9.04024720062309,3333
426,476,8.171397302098228,3334
426,478,12.999638802409773,3335
426,481,8.582102417514744,3336
427,428,13.353708239155441,3337
427,432,8.160826648530179,3338
427,435,11.686653159368884,3339
427,437,5.12570768034546,3340
427,439,8.657871725119787,3341
427,440,14.863648168448819,3342
427,445,4.288519156436095,3343
427,450,8.934997348122687,3344
427,451,10.326667437270567,3345
427,454,5.279082576446219,3346
427,456,8.398669315707908,3347
427,462,5.409605517342044,3348
427,466,13.427229920860253,3349
427,475,7.963323824927999,3350
427,476,13.029730131481477,3351
427,481,5.427243050904544,3352
428,430,3.5336194568186534,3353
428,437,8.819974960396145,3354
428,439,9.934247184269038,3355
428,440,11.037354000473993,3356
428,441,8.352425954869213,3357
428,443,2.6951344460566733,3358
428,449,3.1817464878805133,3359
428,450,12.128221782476142,3360
428,451,12.818395026789625,3361
428,454,13.97434496552166,3362
428,466,9.198279033106404,3363
428,475,6.700866573889086,3364
430,437,11.462182025311064,3365
430,439,9.839988749080526,3366
430,440,8.853369660993744,3367
430,441,10.816006291605602,3368
430,443,4.02410921651567,3369
430,449,2.2219397251791273,3370
430,450,11.900626106564347,3371
430,454,14.795726386914694,3372
430,466,7.33611863258805,3373
430,475,9.81572176352336,3374
430,477,13.760615782590772,3375
431,465,7.553114087244835,3376
431,480,14.885198754842023,3377
432,435,7.6810956179842735,3378
432,437,13.285885794701494,3379
432,439,13.665983924137935,3380
432,445,7.8158998171263905,3381
432,450,12.55837948614103,3382
432,454,8.161467791394124,3383
432,456,6.166380774712522,3384
432,458,11.90072327038874,3385
432,462,6.705053374050374,3386
432,476,12.35695013455559,3387
432,481,3.397652965770375,3388
433,448,6.062829523665118,3389
433,452,13.386454938398991,3390
433,455,6.423917133577069,3391
433,468,7.182780715635137,3392
433,480,6.306993733817752,3393
433,483,7.477506733332458,3394
433,485,2.5488977810833804,3395
434,442,14.334303297421151,3396
434,458,7.312154998618193,3397
434,476,14.305251097201579,3398
434,478,3.743833760932146,3399
435,445,8.210593972884904,3400
435,454,14.51687322764597,3401
435,456,3.323333372497721,3402
435,462,13.355915982124603,3403
435,472,7.788097370669737,3404
435,481,9.972325861673728,3405
436,438,7.606840601371128,3406
